molecule_chembl_id,bioactivity_class
CHEMBL1928958,active
CHEMBL255490,active
CHEMBL208118,active
CHEMBL207687,active
CHEMBL4856592,active
CHEMBL4476772,active
CHEMBL291359,inactive
CHEMBL6062944,active
CHEMBL5752831,active
CHEMBL4216679,active
CHEMBL453398,active
CHEMBL5978450,active
CHEMBL5834830,active
CHEMBL379905,active
CHEMBL155761,active
CHEMBL3436357,active
CHEMBL3759649,active
CHEMBL380454,active
CHEMBL3950549,active
CHEMBL3360607,active
CHEMBL4237916,active
CHEMBL291986,inactive
CHEMBL6046237,active
CHEMBL5907571,active
CHEMBL5218821,active
CHEMBL4110258,active
CHEMBL1271618,active
CHEMBL4284780,active
CHEMBL3114699,active
CHEMBL3623284,active
CHEMBL3623285,active
CHEMBL5631037,active
CHEMBL5769203,active
CHEMBL4516916,inactive
CHEMBL1683951,inactive
CHEMBL5176129,active
CHEMBL4861796,active
CHEMBL3622625,active
CHEMBL5281266,active
CHEMBL5202846,active
CHEMBL4215275,active
CHEMBL461967,active
CHEMBL5087264,active
CHEMBL5876937,active
CHEMBL483321,active
CHEMBL4857605,active
CHEMBL3221551,active
CHEMBL4093535,active
CHEMBL6021944,active
CHEMBL5887560,active
CHEMBL2029428,active
CHEMBL6034088,active
CHEMBL5808967,active
CHEMBL1173789,inactive
CHEMBL217536,active
CHEMBL3612590,active
CHEMBL3898480,active
CHEMBL5200385,active
CHEMBL4866162,active
CHEMBL1241588,inactive
CHEMBL5272200,active
CHEMBL1880739,active
CHEMBL4537422,active
CHEMBL3612563,active
CHEMBL1380839,active
CHEMBL5989405,active
CHEMBL5266387,active
CHEMBL4073595,active
CHEMBL5818938,active
CHEMBL5746836,active
CHEMBL5183865,active
CHEMBL3774578,active
CHEMBL5916714,active
CHEMBL1945451,inactive
CHEMBL4079658,active
CHEMBL6015025,active
CHEMBL3979610,active
CHEMBL1090840,active
CHEMBL1828884,inactive
CHEMBL5419934,active
CHEMBL5964384,active
CHEMBL3409484,active
CHEMBL5956847,active
CHEMBL2348416,active
CHEMBL212251,active
CHEMBL5777725,active
CHEMBL2425091,active
CHEMBL5278657,active
CHEMBL6007834,active
CHEMBL4793453,active
CHEMBL5988402,active
CHEMBL3263962,active
CHEMBL3545154,active
CHEMBL4861707,active
CHEMBL6043318,active
CHEMBL5915854,active
CHEMBL3633930,active
CHEMBL4530048,inactive
CHEMBL5921778,active
CHEMBL5794118,active
CHEMBL5594919,active
CHEMBL4066504,active
CHEMBL176582,active
CHEMBL1242385,active
CHEMBL2408830,active
CHEMBL5207108,active
CHEMBL4800697,active
CHEMBL258694,active
CHEMBL5886724,active
CHEMBL511623,active
CHEMBL1241583,inactive
CHEMBL4757806,active
CHEMBL3759986,active
CHEMBL6041205,active
CHEMBL3623289,active
CHEMBL3623288,active
CHEMBL3671548,active
CHEMBL3917951,active
CHEMBL4069586,active
CHEMBL3633774,active
CHEMBL5860718,active
CHEMBL4065970,active
CHEMBL2018749,active
CHEMBL1081849,active
CHEMBL4642842,inactive
CHEMBL119982,active
CHEMBL5209276,active
CHEMBL510845,active
CHEMBL1257911,active
CHEMBL5203179,active
CHEMBL5983473,active
CHEMBL3622665,active
CHEMBL4636996,active
CHEMBL3917657,active
CHEMBL3671579,active
CHEMBL6062820,active
CHEMBL5895064,active
CHEMBL5937803,active
CHEMBL2441563,active
CHEMBL5562868,inactive
CHEMBL5785378,active
CHEMBL6015235,active
CHEMBL5875973,active
CHEMBL4749064,active
CHEMBL5886152,inactive
CHEMBL3674148,active
CHEMBL2336335,inactive
CHEMBL29197,active
CHEMBL78249,inactive
CHEMBL119923,inactive
CHEMBL5432716,active
CHEMBL53690,active
CHEMBL3347498,active
CHEMBL5982895,active
CHEMBL318736,active
CHEMBL4873392,active
CHEMBL5912163,active
CHEMBL1914673,active
CHEMBL6020683,active
CHEMBL2385968,active
CHEMBL5880998,active
CHEMBL2316156,inactive
CHEMBL56201,inactive
CHEMBL1077068,inactive
CHEMBL5427961,active
CHEMBL5082149,inactive
CHEMBL498133,active
CHEMBL3639542,active
CHEMBL1272325,active
CHEMBL4791756,active
CHEMBL5195164,active
CHEMBL2029439,active
CHEMBL1645462,active
CHEMBL5860638,active
CHEMBL5398132,active
CHEMBL513208,active
CHEMBL5852605,active
CHEMBL298679,active
CHEMBL5188373,active
CHEMBL2032378,active
CHEMBL1241481,active
CHEMBL6022830,active
CHEMBL3663921,active
CHEMBL137189,active
CHEMBL1242376,active
CHEMBL3604937,active
CHEMBL5555592,active
CHEMBL2110732,active
CHEMBL52784,active
CHEMBL96489,active
CHEMBL4102224,active
CHEMBL5076283,active
CHEMBL5827300,active
CHEMBL5922699,active
CHEMBL4286733,active
CHEMBL4072688,active
CHEMBL5930586,active
CHEMBL605161,inactive
CHEMBL3930316,active
CHEMBL4847264,active
CHEMBL111434,active
CHEMBL5950707,active
CHEMBL6003695,active
CHEMBL566559,active
CHEMBL1645470,active
CHEMBL5747597,active
CHEMBL5435775,active
CHEMBL5948133,active
CHEMBL4575374,active
CHEMBL4634817,active
CHEMBL5189778,active
CHEMBL552859,active
CHEMBL3758761,active
CHEMBL5422592,active
CHEMBL5426811,active
CHEMBL5266477,active
CHEMBL2408827,active
CHEMBL3699601,active
CHEMBL5903829,active
CHEMBL206783,active
CHEMBL4760864,active
CHEMBL3814460,active
CHEMBL2048793,active
CHEMBL5918866,active
CHEMBL4568087,active
CHEMBL1821880,inactive
CHEMBL3799255,active
CHEMBL257872,active
CHEMBL3676383,active
CHEMBL128759,active
CHEMBL2029427,active
CHEMBL5179954,active
CHEMBL508760,active
CHEMBL56983,active
CHEMBL3915508,active
CHEMBL160846,active
CHEMBL3805409,inactive
CHEMBL3297892,active
CHEMBL3974571,active
CHEMBL3676348,active
CHEMBL5874668,active
CHEMBL4098507,active
CHEMBL4098591,active
CHEMBL4105434,inactive
CHEMBL4877510,active
CHEMBL4227278,active
CHEMBL3939985,active
CHEMBL3355878,active
CHEMBL5833201,active
CHEMBL301612,active
CHEMBL4110614,active
CHEMBL3902180,active
CHEMBL56964,inactive
CHEMBL5832090,active
CHEMBL4094927,active
CHEMBL3237941,inactive
CHEMBL6046774,active
CHEMBL4563873,active
CHEMBL3671563,active
CHEMBL5266919,active
CHEMBL2441568,active
CHEMBL4575647,inactive
CHEMBL5802290,active
CHEMBL329161,active
CHEMBL3671482,active
CHEMBL207009,active
CHEMBL5959712,active
CHEMBL4744798,active
CHEMBL4852664,active
CHEMBL3805177,active
CHEMBL1242656,active
CHEMBL5809369,active
CHEMBL5932966,active
CHEMBL5922408,active
CHEMBL5805659,active
CHEMBL6041084,active
CHEMBL5568662,active
CHEMBL1090362,active
CHEMBL5188618,active
CHEMBL5806205,active
CHEMBL189779,active
CHEMBL4107879,active
CHEMBL1934626,active
CHEMBL5867043,active
CHEMBL202425,active
CHEMBL293090,active
CHEMBL4218447,active
CHEMBL328106,active
CHEMBL357367,active
CHEMBL6022326,active
CHEMBL3612598,active
CHEMBL5999223,active
CHEMBL5772994,active
CHEMBL6053327,active
CHEMBL116919,inactive
CHEMBL67003,active
CHEMBL5752119,active
CHEMBL1645477,active
CHEMBL3085381,active
CHEMBL1928887,inactive
CHEMBL77452,active
CHEMBL4446992,active
CHEMBL2325100,active
CHEMBL79060,active
CHEMBL6024214,active
CHEMBL4570484,active
CHEMBL347160,inactive
CHEMBL246694,active
CHEMBL152905,active
CHEMBL5081817,active
CHEMBL6048496,active
CHEMBL5918636,active
CHEMBL6012149,inactive
CHEMBL4531697,active
CHEMBL475761,active
CHEMBL3092311,active
CHEMBL5079998,active
CHEMBL31276,active
CHEMBL4439974,active
CHEMBL4557005,active
CHEMBL122397,active
CHEMBL1090361,active
CHEMBL1241299,inactive
CHEMBL314146,inactive
CHEMBL4100759,active
CHEMBL5824026,active
CHEMBL3973028,active
CHEMBL6030528,active
CHEMBL5849712,active
CHEMBL3545360,active
CHEMBL3647419,active
CHEMBL4579429,active
CHEMBL4873098,active
CHEMBL5958954,active
CHEMBL5532112,active
CHEMBL3237931,active
CHEMBL1683962,active
CHEMBL4444231,active
CHEMBL5425169,active
CHEMBL3604205,active
CHEMBL4746770,active
CHEMBL6043736,active
CHEMBL5560466,active
CHEMBL4875332,active
CHEMBL3237929,active
CHEMBL3925584,active
CHEMBL372523,active
CHEMBL5893212,active
CHEMBL5863638,active
CHEMBL3671536,active
CHEMBL5284866,active
CHEMBL423224,active
CHEMBL5572660,active
CHEMBL6002527,active
CHEMBL3133908,active
CHEMBL3133751,active
CHEMBL4532084,active
CHEMBL1934627,active
CHEMBL2381514,active
CHEMBL5570443,active
CHEMBL5290929,active
CHEMBL5270335,active
CHEMBL5441026,active
CHEMBL5900488,active
CHEMBL1077107,inactive
CHEMBL5437854,active
CHEMBL5403023,active
CHEMBL5207152,active
CHEMBL597402,active
CHEMBL5847879,active
CHEMBL5742207,active
CHEMBL1242198,active
CHEMBL3927914,active
CHEMBL6016738,active
CHEMBL291979,inactive
CHEMBL305660,active
CHEMBL94191,active
CHEMBL3357634,active
CHEMBL89940,active
CHEMBL5619066,active
CHEMBL4209588,active
CHEMBL5750351,active
CHEMBL137617,active
CHEMBL5881569,active
CHEMBL500381,active
CHEMBL4650281,active
CHEMBL193544,active
CHEMBL6000527,active
CHEMBL6011498,active
CHEMBL5418423,active
CHEMBL45827,active
CHEMBL53156,active
CHEMBL6026921,active
CHEMBL1336,active
CHEMBL4454745,active
CHEMBL3622629,active
CHEMBL5974834,active
CHEMBL5814661,active
CHEMBL4849337,active
CHEMBL5815497,active
CHEMBL3403512,active
CHEMBL5198920,active
CHEMBL3676354,active
CHEMBL5934428,active
CHEMBL1198361,active
CHEMBL5967046,active
CHEMBL4448107,active
CHEMBL391779,active
CHEMBL1242207,inactive
CHEMBL4796010,active
CHEMBL5968968,active
CHEMBL5778571,active
CHEMBL4228176,active
CHEMBL3087193,active
CHEMBL317925,active
CHEMBL1173455,active
CHEMBL4100860,active
CHEMBL4246256,inactive
CHEMBL5569987,active
CHEMBL4463765,active
CHEMBL3233764,active
CHEMBL5944555,active
CHEMBL5993712,active
CHEMBL344177,active
CHEMBL5937064,active
CHEMBL4759405,active
CHEMBL3939300,active
CHEMBL5996579,active
CHEMBL4765122,active
CHEMBL3902845,active
CHEMBL378370,active
CHEMBL2011291,active
CHEMBL5431254,active
CHEMBL4099254,active
CHEMBL1242208,inactive
CHEMBL5555046,inactive
CHEMBL3612595,active
CHEMBL593306,active
CHEMBL3894076,active
CHEMBL5990479,active
CHEMBL5960937,active
CHEMBL5178922,active
CHEMBL5187605,active
CHEMBL5892362,active
CHEMBL1928952,active
CHEMBL5569663,active
CHEMBL75208,active
CHEMBL154260,inactive
CHEMBL5172794,active
CHEMBL3355874,active
CHEMBL5764327,inactive
CHEMBL5850505,active
CHEMBL4226702,active
CHEMBL255135,active
CHEMBL5909001,active
CHEMBL5872134,active
CHEMBL5865390,active
CHEMBL5794373,active
CHEMBL3114700,active
CHEMBL6026804,active
CHEMBL73406,active
CHEMBL3234749,active
CHEMBL5198809,active
CHEMBL5595487,active
CHEMBL539822,active
CHEMBL3233020,active
CHEMBL6055007,active
CHEMBL5880248,active
CHEMBL5799819,active
CHEMBL5276357,active
CHEMBL5079081,active
CHEMBL188304,active
CHEMBL4781497,active
CHEMBL4520341,active
CHEMBL5180325,active
CHEMBL1242295,active
CHEMBL245867,active
CHEMBL5931977,active
CHEMBL1203934,active
CHEMBL5905715,active
CHEMBL207674,active
CHEMBL4562352,active
CHEMBL3754722,active
CHEMBL5170804,active
CHEMBL5886380,inactive
CHEMBL281300,active
CHEMBL5821638,active
CHEMBL3912598,active
CHEMBL249496,active
CHEMBL591437,inactive
CHEMBL5282227,active
CHEMBL3828269,active
CHEMBL4288648,active
CHEMBL3671573,active
CHEMBL1794063,active
CHEMBL4066170,active
CHEMBL3741490,active
CHEMBL4743220,active
CHEMBL1088348,inactive
CHEMBL5778816,active
CHEMBL3671514,active
CHEMBL3622633,active
CHEMBL289959,active
CHEMBL346716,inactive
CHEMBL6034790,active
CHEMBL3799864,active
CHEMBL488271,inactive
CHEMBL4565984,active
CHEMBL5889876,active
CHEMBL248116,active
CHEMBL4089588,active
CHEMBL4755832,active
CHEMBL4785528,active
CHEMBL5069689,active
CHEMBL5986535,active
CHEMBL3753444,active
CHEMBL5846978,active
CHEMBL4081860,active
CHEMBL4863078,active
CHEMBL4450061,active
CHEMBL4103893,active
CHEMBL6029316,active
CHEMBL3823520,active
CHEMBL5184813,active
CHEMBL250925,active
CHEMBL79206,active
CHEMBL2437223,active
CHEMBL3813979,active
CHEMBL5812935,active
CHEMBL5207462,active
CHEMBL3666714,active
CHEMBL6004777,active
CHEMBL3416596,active
CHEMBL1947204,active
CHEMBL283201,active
CHEMBL473320,active
CHEMBL449093,active
CHEMBL344652,inactive
CHEMBL4228018,active
CHEMBL3942999,active
CHEMBL3944572,active
CHEMBL5181469,active
CHEMBL4109796,active
CHEMBL3910496,active
CHEMBL345211,inactive
CHEMBL3671578,active
CHEMBL455208,active
CHEMBL277430,inactive
CHEMBL1230790,active
CHEMBL4593016,active
CHEMBL4170121,active
CHEMBL5591255,active
CHEMBL114593,active
CHEMBL5405222,active
CHEMBL3623290,active
CHEMBL3623291,active
CHEMBL3325479,active
CHEMBL328977,active
CHEMBL5948958,active
CHEMBL4470120,active
CHEMBL4780534,active
CHEMBL5910503,active
CHEMBL2325104,active
CHEMBL5779322,active
CHEMBL5970015,active
CHEMBL5281205,active
CHEMBL5280664,active
CHEMBL347161,inactive
CHEMBL2032379,active
CHEMBL3355884,active
CHEMBL5173701,active
CHEMBL335648,active
CHEMBL246276,active
CHEMBL4776730,active
CHEMBL5787380,active
CHEMBL6051409,active
CHEMBL4284684,active
CHEMBL3355880,active
CHEMBL1910278,inactive
CHEMBL3758875,active
CHEMBL596087,active
CHEMBL4086078,active
CHEMBL567873,active
CHEMBL5424516,inactive
CHEMBL3952157,active
CHEMBL5181684,active
CHEMBL4064776,active
CHEMBL3357644,active
CHEMBL3357643,active
CHEMBL215814,active
CHEMBL5842694,active
CHEMBL5971988,active
CHEMBL6046816,active
CHEMBL3360612,active
CHEMBL116012,inactive
CHEMBL5282641,active
CHEMBL5280967,active
CHEMBL3622672,active
CHEMBL5932064,active
CHEMBL3355879,active
CHEMBL4096980,active
CHEMBL5176460,active
CHEMBL116423,inactive
CHEMBL5996490,active
CHEMBL3968039,active
CHEMBL205148,active
CHEMBL3985465,active
CHEMBL512391,active
CHEMBL5286055,active
CHEMBL3891187,active
CHEMBL5798869,active
CHEMBL442749,active
CHEMBL5820028,active
CHEMBL511990,active
CHEMBL3921446,active
CHEMBL80164,active
CHEMBL5792559,inactive
CHEMBL5272404,active
CHEMBL2325090,active
CHEMBL150177,inactive
CHEMBL5982112,active
CHEMBL5173075,active
CHEMBL5561026,active
CHEMBL5873136,active
CHEMBL3982710,active
CHEMBL5414627,active
CHEMBL5285308,active
CHEMBL3671508,active
CHEMBL1830280,active
CHEMBL1952211,active
CHEMBL1952210,active
CHEMBL6054367,active
CHEMBL371888,active
CHEMBL3965075,active
CHEMBL4089951,active
CHEMBL4800367,active
CHEMBL2447950,active
CHEMBL3758889,active
CHEMBL5075204,active
CHEMBL5997498,active
CHEMBL5889117,active
CHEMBL4448691,active
CHEMBL5875009,inactive
CHEMBL3699581,active
CHEMBL5956472,active
CHEMBL248391,active
CHEMBL5952854,active
CHEMBL5857682,active
CHEMBL6055384,active
CHEMBL3132872,active
CHEMBL4100655,active
CHEMBL5782322,active
CHEMBL3958482,active
CHEMBL4283517,active
CHEMBL178654,active
CHEMBL4757531,active
CHEMBL5176897,active
CHEMBL340862,active
CHEMBL5283875,active
CHEMBL596957,active
CHEMBL9470,active
CHEMBL336113,active
CHEMBL4873830,active
CHEMBL231885,active
CHEMBL4102389,active
CHEMBL4561572,active
CHEMBL5427116,active
CHEMBL4640482,inactive
CHEMBL4087740,active
CHEMBL1198370,active
CHEMBL5972607,active
CHEMBL5950512,active
CHEMBL5806638,active
CHEMBL3671490,active
CHEMBL3786858,active
CHEMBL1171792,active
CHEMBL5809860,active
CHEMBL5081174,active
CHEMBL3813876,active
CHEMBL5196209,active
CHEMBL56936,active
CHEMBL3805089,active
CHEMBL1744347,active
CHEMBL5562124,inactive
CHEMBL4087525,active
CHEMBL5749382,active
CHEMBL92006,active
CHEMBL5760493,active
CHEMBL4562744,active
CHEMBL5926535,active
CHEMBL3087194,active
CHEMBL5792124,active
CHEMBL3934594,active
CHEMBL299763,inactive
CHEMBL3909214,active
CHEMBL3663934,active
CHEMBL248392,active
CHEMBL1683974,active
CHEMBL3799956,inactive
CHEMBL5280359,active
CHEMBL73710,active
CHEMBL3982014,active
CHEMBL2419762,active
CHEMBL5809639,active
CHEMBL51741,active
CHEMBL4073960,active
CHEMBL155100,active
CHEMBL92812,active
CHEMBL3622624,active
CHEMBL5846820,active
CHEMBL5562889,active
CHEMBL4468146,active
CHEMBL6038037,active
CHEMBL4459052,inactive
CHEMBL520493,inactive
CHEMBL5913449,active
CHEMBL3237930,active
CHEMBL6061819,active
CHEMBL330668,active
CHEMBL245868,active
CHEMBL4520903,active
CHEMBL4871985,active
CHEMBL1172773,active
CHEMBL5201725,active
CHEMBL5942124,active
CHEMBL507329,active
CHEMBL447365,active
CHEMBL450109,active
CHEMBL450396,active
CHEMBL5773834,active
CHEMBL3905411,active
CHEMBL6054382,active
CHEMBL4227281,active
CHEMBL247914,active
CHEMBL4873767,active
CHEMBL5851971,active
CHEMBL5870000,active
CHEMBL6043358,active
CHEMBL3929060,active
CHEMBL3958624,active
CHEMBL3671583,active
CHEMBL3740910,active
CHEMBL5562735,active
CHEMBL1828870,inactive
CHEMBL5088907,active
CHEMBL247309,active
CHEMBL355019,active
CHEMBL339416,active
CHEMBL3774808,active
CHEMBL5394139,active
CHEMBL1830262,inactive
CHEMBL4105530,active
CHEMBL5393923,active
CHEMBL4059772,active
CHEMBL5631207,active
CHEMBL5846412,active
CHEMBL5977738,active
CHEMBL5189379,active
CHEMBL5413223,active
CHEMBL5424597,active
CHEMBL281467,active
CHEMBL5171139,active
CHEMBL4746488,active
CHEMBL5975926,active
CHEMBL4164396,active
CHEMBL4293690,active
CHEMBL5568100,inactive
CHEMBL5439143,active
CHEMBL131653,inactive
CHEMBL5877896,active
CHEMBL435993,active
CHEMBL5821888,active
CHEMBL345988,active
CHEMBL2029429,active
CHEMBL2031304,active
CHEMBL3758802,active
CHEMBL3622626,active
CHEMBL6063877,active
CHEMBL181617,active
CHEMBL1683958,active
CHEMBL2437458,active
CHEMBL1947045,inactive
CHEMBL4450843,active
CHEMBL4521381,active
CHEMBL3920551,active
CHEMBL3671559,active
CHEMBL606466,active
CHEMBL5406494,active
CHEMBL5746447,active
CHEMBL3087208,active
CHEMBL3982407,inactive
CHEMBL6039541,active
CHEMBL4575427,inactive
CHEMBL1172877,inactive
CHEMBL5892354,active
CHEMBL6050550,active
CHEMBL472942,inactive
CHEMBL6027769,active
CHEMBL1630115,active
CHEMBL3759725,active
CHEMBL4082763,active
CHEMBL1645465,active
CHEMBL5870784,active
CHEMBL5567575,active
CHEMBL4453068,active
CHEMBL5998521,active
CHEMBL6057006,active
CHEMBL5200275,active
CHEMBL3914322,active
CHEMBL5584052,active
CHEMBL3087206,active
CHEMBL3087207,active
CHEMBL5620256,active
CHEMBL2425094,active
CHEMBL3699609,active
CHEMBL5282716,active
CHEMBL4226937,active
CHEMBL6057486,active
CHEMBL5822340,active
CHEMBL4097795,active
CHEMBL186001,active
CHEMBL165731,active
CHEMBL4079861,active
CHEMBL195437,inactive
CHEMBL5950577,active
CHEMBL255866,active
CHEMBL6016956,active
CHEMBL3403518,active
CHEMBL4516232,active
CHEMBL589590,inactive
CHEMBL5925262,active
CHEMBL337035,inactive
CHEMBL4469866,active
CHEMBL5410384,active
CHEMBL5175924,active
CHEMBL4060919,active
CHEMBL3759963,active
CHEMBL4457885,active
CHEMBL4475780,active
CHEMBL3753157,active
CHEMBL5907345,active
CHEMBL5420623,active
CHEMBL3883652,inactive
CHEMBL248115,active
CHEMBL592216,active
CHEMBL5878717,active
CHEMBL5769440,active
CHEMBL4798480,active
CHEMBL5875433,active
CHEMBL5797150,active
CHEMBL4786961,active
CHEMBL5288751,active
CHEMBL3805218,active
CHEMBL4211322,inactive
CHEMBL6052335,active
CHEMBL6003108,active
CHEMBL3655348,active
CHEMBL3674150,active
CHEMBL414013,inactive
CHEMBL6011218,active
CHEMBL1081312,active
CHEMBL2064372,active
CHEMBL445572,active
CHEMBL5282557,active
CHEMBL1630112,active
CHEMBL4780965,active
CHEMBL4293145,active
CHEMBL4171764,active
CHEMBL5993116,active
CHEMBL3092308,active
CHEMBL504034,active
CHEMBL5820260,active
CHEMBL1081198,inactive
CHEMBL5942595,active
CHEMBL1090364,active
CHEMBL4091626,active
CHEMBL5795465,active
CHEMBL3932176,active
CHEMBL2048904,active
CHEMBL3699610,active
CHEMBL1944929,inactive
CHEMBL419022,active
CHEMBL136102,active
CHEMBL5567060,active
CHEMBL5415613,active
CHEMBL2316151,active
CHEMBL5846336,active
CHEMBL3663924,active
CHEMBL475599,active
CHEMBL214023,active
CHEMBL473429,active
CHEMBL4649261,active
CHEMBL5286575,active
CHEMBL5572514,active
CHEMBL2437460,active
CHEMBL5770970,active
CHEMBL3678947,active
CHEMBL3923228,active
CHEMBL3234747,active
CHEMBL6020835,active
CHEMBL133023,active
CHEMBL1173014,inactive
CHEMBL5266482,active
CHEMBL115187,active
CHEMBL6041859,active
CHEMBL5401500,active
CHEMBL3753011,active
CHEMBL5420857,active
CHEMBL4759072,active
CHEMBL3325480,inactive
CHEMBL1241862,inactive
CHEMBL243839,active
CHEMBL4741925,active
CHEMBL5945719,active
CHEMBL4206288,active
CHEMBL517130,active
CHEMBL461968,active
CHEMBL5290583,active
CHEMBL6015239,active
CHEMBL5436840,active
CHEMBL4525168,active
CHEMBL4126797,active
CHEMBL5956969,active
CHEMBL3040548,active
CHEMBL5854233,active
CHEMBL4567599,active
CHEMBL6061460,active
CHEMBL5879075,active
CHEMBL5566021,inactive
CHEMBL1914662,active
CHEMBL3981621,active
CHEMBL5203821,active
CHEMBL299893,active
CHEMBL3678955,active
CHEMBL3815115,active
CHEMBL2374458,active
CHEMBL56505,active
CHEMBL4642177,active
CHEMBL5970341,active
CHEMBL4066684,active
CHEMBL554983,active
CHEMBL486437,inactive
CHEMBL5196498,active
CHEMBL3947759,active
CHEMBL3233793,active
CHEMBL5274514,active
CHEMBL5885438,active
CHEMBL5630852,active
CHEMBL137082,active
CHEMBL5758432,active
CHEMBL5197952,active
CHEMBL5842313,active
CHEMBL3986103,active
CHEMBL5750515,active
CHEMBL402149,active
CHEMBL5953740,active
CHEMBL5747102,active
CHEMBL4795296,active
CHEMBL2408828,active
CHEMBL4218154,active
CHEMBL3671521,active
CHEMBL5985452,active
CHEMBL3786098,active
CHEMBL3787132,active
CHEMBL3786812,active
CHEMBL3759127,active
CHEMBL5857842,active
CHEMBL2425090,active
CHEMBL1688539,active
CHEMBL53062,active
CHEMBL5769810,active
CHEMBL5631094,active
CHEMBL565714,active
CHEMBL598520,active
CHEMBL4163321,active
CHEMBL3742059,active
CHEMBL3763790,active
CHEMBL5879544,active
CHEMBL3671576,active
CHEMBL5432017,active
CHEMBL5512556,active
CHEMBL3219347,active
CHEMBL5885640,active
CHEMBL5901440,active
CHEMBL5786339,active
CHEMBL5747445,active
CHEMBL5849722,active
CHEMBL5208397,active
CHEMBL204085,active
CHEMBL591039,active
CHEMBL3774947,active
CHEMBL6023068,active
CHEMBL5085118,active
CHEMBL5802612,active
CHEMBL4293326,active
CHEMBL5512476,active
CHEMBL1830268,inactive
CHEMBL3671574,active
CHEMBL1090353,active
CHEMBL4075103,active
CHEMBL4062528,active
CHEMBL5284848,active
CHEMBL1077095,inactive
CHEMBL1812571,active
CHEMBL5993258,active
CHEMBL5918820,active
CHEMBL5933788,active
CHEMBL4449589,active
CHEMBL202721,active
CHEMBL5829060,active
CHEMBL5984029,active
CHEMBL5404033,active
CHEMBL461792,active
CHEMBL5943090,active
CHEMBL1944928,inactive
CHEMBL5435881,active
CHEMBL3806145,active
CHEMBL3622620,active
CHEMBL90013,active
CHEMBL5633878,inactive
CHEMBL4751641,active
CHEMBL334032,inactive
CHEMBL5820070,active
CHEMBL5971901,active
CHEMBL5612418,inactive
CHEMBL5280555,active
CHEMBL156555,inactive
CHEMBL475600,active
CHEMBL39715,active
CHEMBL3676362,active
CHEMBL6000425,active
CHEMBL5398727,active
CHEMBL155278,active
CHEMBL5208549,active
CHEMBL4087243,active
CHEMBL6049695,active
CHEMBL3622640,active
CHEMBL5999274,active
CHEMBL4783948,active
CHEMBL5394752,active
CHEMBL5395370,active
CHEMBL4099329,active
CHEMBL3676378,active
CHEMBL5434318,active
CHEMBL3297895,active
CHEMBL137027,active
CHEMBL3814694,active
CHEMBL5948463,active
CHEMBL5267773,active
CHEMBL3233775,active
CHEMBL5204417,active
CHEMBL5753614,active
CHEMBL166093,active
CHEMBL5769603,active
CHEMBL5824924,active
CHEMBL165574,active
CHEMBL5631882,active
CHEMBL4445017,active
CHEMBL5523623,active
CHEMBL5847006,active
CHEMBL5949435,active
CHEMBL340898,active
CHEMBL5762432,active
CHEMBL3904778,active
CHEMBL76642,inactive
CHEMBL501368,inactive
CHEMBL592211,active
CHEMBL5889296,active
CHEMBL4439053,inactive
CHEMBL5087931,active
CHEMBL93051,active
CHEMBL69629,active
CHEMBL22978,active
CHEMBL1241775,inactive
CHEMBL51659,active
CHEMBL4441029,active
CHEMBL5860809,active
CHEMBL503253,active
CHEMBL451347,active
CHEMBL5897419,active
CHEMBL5267161,active
CHEMBL3890186,active
CHEMBL5787183,active
CHEMBL378144,active
CHEMBL31965,active
CHEMBL6025187,active
CHEMBL2105717,active
CHEMBL5935668,active
CHEMBL433305,active
CHEMBL1828877,inactive
CHEMBL5821520,active
CHEMBL1928956,active
CHEMBL3805654,active
CHEMBL1241582,inactive
CHEMBL6039337,active
CHEMBL497697,active
CHEMBL498247,inactive
CHEMBL5872120,active
CHEMBL1928310,active
CHEMBL4462318,active
CHEMBL422540,inactive
CHEMBL3403515,active
CHEMBL484270,active
CHEMBL587723,active
CHEMBL5268092,active
CHEMBL6039812,active
CHEMBL480348,active
CHEMBL3355883,active
CHEMBL24979,active
CHEMBL5821080,active
CHEMBL293064,active
CHEMBL404405,active
CHEMBL5796638,active
CHEMBL5779142,active
CHEMBL3237939,inactive
CHEMBL5556841,active
CHEMBL1090358,active
CHEMBL5825830,active
CHEMBL4282879,active
CHEMBL5864922,active
CHEMBL6001037,active
CHEMBL4061043,active
CHEMBL6014541,active
CHEMBL4069277,active
CHEMBL5206110,active
CHEMBL2047242,inactive
CHEMBL1171638,inactive
CHEMBL3747407,inactive
CHEMBL3416608,active
CHEMBL5819312,active
CHEMBL517585,active
CHEMBL5822838,active
CHEMBL4850239,active
CHEMBL4647325,active
CHEMBL225721,active
CHEMBL3921302,active
CHEMBL4463898,active
CHEMBL301549,active
CHEMBL4087268,active
CHEMBL4282954,active
CHEMBL6009126,active
CHEMBL3734988,active
CHEMBL5593262,active
CHEMBL39337,active
CHEMBL6058935,active
CHEMBL3087199,active
CHEMBL474267,inactive
CHEMBL3360617,active
CHEMBL1204199,active
CHEMBL1242380,inactive
CHEMBL1242381,inactive
CHEMBL525805,active
CHEMBL6048356,active
CHEMBL4095253,active
CHEMBL2048905,active
CHEMBL4102214,inactive
CHEMBL1828873,inactive
CHEMBL3946096,active
CHEMBL5852720,active
CHEMBL5820282,active
CHEMBL1829271,inactive
CHEMBL5755507,active
CHEMBL5268781,active
CHEMBL3671483,active
CHEMBL36164,active
